IdCliente,Correo Electrónico,Nombre Cliente,Apellido Cliente,Fecha Nacimiento,Estado Civil,Genero,Ingreso Anual,Numero de Hijos,Nivel Educativo Cliente,Ocupacion,Propietario Casa,Nivel Ingreso Anual
890,mayra7@adventure-works.com,MAYRA,MADAN,1965-11-07,Soltero,F,100000,2,Universitaria Incompleta,Independiente,Si,Alta
906,jasmine34@adventure-works.com,JASMINE,GRAY,1964-05-31,Casado,F,120000,3,Secundaria Completa,Independiente,Si,Alta
911,jennifer54@adventure-works.com,JENNIFER,MORRIS,1965-07-26,Casado,F,130000,2,Universitaria Incompleta,Independiente,Si,Alta
912,brianna24@adventure-works.com,BRIANNA,STEWART,1964-08-20,Casado,F,170000,3,Universitaria Incompleta,Independiente,Si,Alta
913,mindy26@adventure-works.com,MINDY,RAJI,1964-02-25,Casado,F,110000,3,Universitaria Incompleta,Independiente,Si,Alta
914,jim4@adventure-works.com,JIM,RODMAN,1963-11-30,Casado,F,130000,3,Universitaria Incompleta,Independiente,Si,Alta
915,patricia8@adventure-works.com,PATRICIA,PATEL,1955-02-05,Casado,F,130000,4,Universitaria Incompleta,Independiente,Si,Alta
916,stacey22@adventure-works.com,STACEY,CAI,1962-06-01,Casado,F,130000,4,Secundaria Completa,Independiente,Si,Alta
917,sheila9@adventure-works.com,SHEILA,ROMERO,1963-02-13,Casado,F,130000,4,Secundaria Completa,Independiente,Si,Alta
918,molly10@adventure-works.com,MOLLY,SCHMIDT,1959-07-13,Soltero,F,110000,4,Universitaria Incompleta,Independiente,Si,Alta
975,barbara15@adventure-works.com,BARBARA,HUANG,1980-03-25,Soltero,F,120000,0,Secundaria Incompleta,Independiente,No,Alta
977,pamela20@adventure-works.com,PAMELA,LOPEZ,1978-12-22,Soltero,F,100000,0,Secundaria Incompleta,Independiente,Si,Alta
1312,megan27@adventure-works.com,MEGAN,STEWART,1962-07-02,Casado,F,80000,4,Universitaria Incompleta,Independiente,No,Alta
1314,cindy3@adventure-works.com,CINDY,PATEL,1963-09-29,Casado,F,130000,3,Universitaria Incompleta,Independiente,Si,Alta
1315,erika18@adventure-works.com,ERIKA,RUBIO,1982-01-22,Soltero,F,80000,0,Universitaria Completa,Independiente,No,Alta
1317,melinda5@adventure-works.com,MELINDA,NAVARRO,1982-07-09,Soltero,F,80000,0,Universitaria Completa,Independiente,No,Alta
1318,tasha1@adventure-works.com,TASHA,DENG,1980-12-30,Soltero,F,80000,0,Universitaria Completa,Independiente,No,Alta
1323,sydney40@adventure-works.com,SYDNEY,BRYANT,1962-06-26,Soltero,F,80000,4,Universitaria Incompleta,Independiente,Si,Alta
1326,jasmine22@adventure-works.com,JASMINE,STEWART,1963-01-22,Casado,F,80000,4,Universitaria Incompleta,Independiente,No,Alta
1327,desiree9@adventure-works.com,DESIREE,DOMINGUEZ,1962-03-06,Casado,F,110000,2,Universitaria Incompleta,Independiente,Si,Alta
1353,latasha7@adventure-works.com,LATASHA,MUNOZ,1965-04-29,Soltero,F,80000,2,Secundaria Completa,Independiente,Si,Alta
1365,shannon5@adventure-works.com,SHANNON,YANG,1973-09-22,Soltero,F,80000,5,Universitaria Completa,Independiente,Si,Alta
1399,daisuke0@adventure-works.com,DAISUKE,YANAGISHIMA,1967-05-28,Soltero,F,80000,2,Universitaria Postgrado,Independiente,No,Alta
1402,karen31@adventure-works.com,KAREN,ZENG,1974-03-03,Soltero,F,100000,4,Universitaria Incompleta,Independiente,Si,Alta
1406,alyssa0@adventure-works.com,ALYSSA,SMITH,1970-04-24,Soltero,F,150000,1,Universitaria Incompleta,Independiente,No,Alta
1454,alexa4@adventure-works.com,ALEXA,PETERSON,1963-12-08,Casado,F,110000,3,Universitaria Incompleta,Independiente,Si,Alta
1461,kaitlyn9@adventure-works.com,KAITLYN,MITCHELL,1965-04-27,Soltero,F,130000,3,Universitaria Incompleta,Independiente,No,Alta
1462,karen8@adventure-works.com,KAREN,SMITH,1964-03-28,Soltero,F,120000,3,Secundaria Completa,Independiente,Si,Alta
1463,melody9@adventure-works.com,MELODY,ROMERO,1964-04-13,Casado,F,120000,3,Secundaria Completa,Independiente,Si,Alta
1464,jennifer86@adventure-works.com,JENNIFER,WASHINGTON,1963-05-01,Casado,F,120000,3,Secundaria Incompleta,Independiente,Si,Alta
1468,laura12@adventure-works.com,LAURA,HUANG,1956-01-23,Casado,F,110000,4,Secundaria Incompleta,Independiente,No,Alta
1469,alicia11@adventure-works.com,ALICIA,ANDERSEN,1965-10-30,Casado,F,120000,2,Secundaria Completa,Independiente,Si,Alta
1485,jenny2@adventure-works.com,JENNY,ZHANG,1980-06-27,Casado,F,120000,0,Secundaria Incompleta,Independiente,No,Alta
1486,stacy17@adventure-works.com,STACY,SERRANO,1978-12-10,Casado,F,100000,0,Secundaria Incompleta,Independiente,Si,Alta
1487,lindsey15@adventure-works.com,LINDSEY,RAJE,1978-11-01,Casado,F,120000,0,Secundaria Incompleta,Independiente,No,Alta
1573,diana21@adventure-works.com,DIANA,ORTEGA,1965-03-31,Casado,F,130000,2,Universitaria Incompleta,Independiente,Si,Alta
1574,wendy5@adventure-works.com,WENDY,ALVAREZ,1964-12-08,Casado,F,120000,3,Secundaria Completa,Independiente,Si,Alta
1575,suzanne10@adventure-works.com,SUZANNE,ZHOU,1964-10-29,Soltero,F,120000,3,Secundaria Completa,Independiente,Si,Alta
1576,colleen27@adventure-works.com,COLLEEN,XIE,1964-03-13,Casado,F,130000,3,Universitaria Incompleta,Independiente,Si,Alta
1602,lacey4@adventure-works.com,LACEY,RAJE,1978-05-15,Casado,F,100000,0,Secundaria Incompleta,Independiente,Si,Alta
1610,holly15@adventure-works.com,HOLLY,FERNANDEZ,1981-12-22,Soltero,F,80000,0,Universitaria Completa,Independiente,No,Alta
1614,laura15@adventure-works.com,LAURA,ZHOU,1981-04-20,Soltero,F,120000,5,Secundaria Incompleta,Independiente,Si,Alta
1621,ruth22@adventure-works.com,RUTH,GONZALEZ,1979-03-28,Casado,F,80000,0,Universitaria Completa,Independiente,Si,Alta
1623,mindy12@adventure-works.com,MINDY,KUMAR,1979-06-06,Casado,F,110000,0,Secundaria Incompleta,Independiente,Si,Alta
1651,claudia0@adventure-works.com,CLAUDIA,ZHANG,1974-07-18,Soltero,F,100000,0,Universitaria Completa,Independiente,No,Alta
1653,catherine9@adventure-works.com,CATHERINE,COX,1973-10-19,Casado,F,80000,0,Universitaria Completa,Independiente,Si,Alta
1757,kristy7@adventure-works.com,KRISTY,MUNOZ,1965-03-04,Casado,F,120000,3,Secundaria Completa,Independiente,Si,Alta
1759,monique18@adventure-works.com,MONIQUE,ORTEGA,1981-06-09,Soltero,F,120000,0,Secundaria Incompleta,Independiente,Si,Alta
1768,katie10@adventure-works.com,KATIE,KUMAR,1984-11-26,Casado,F,80000,0,Universitaria Completa,Independiente,Si,Alta
1782,ann24@adventure-works.com,ANN,RODRIGUEZ,1961-12-06,Casado,F,130000,4,Universitaria Incompleta,Independiente,Si,Alta
1809,christy2@adventure-works.com,CHRISTY,CHOW,1980-05-25,Soltero,F,80000,0,Universitaria Completa,Independiente,No,Alta
1811,amy10@adventure-works.com,AMY,CHOW,1978-06-04,Casado,F,120000,0,Secundaria Incompleta,Independiente,Si,Alta
1812,yolanda9@adventure-works.com,YOLANDA,SHAN,1979-11-24,Casado,F,110000,0,Secundaria Incompleta,Independiente,Si,Alta
1813,renee17@adventure-works.com,RENEE,SUAREZ,1979-09-06,Casado,F,110000,0,Secundaria Incompleta,Independiente,Si,Alta
1832,denise15@adventure-works.com,DENISE,MEHTA,1965-08-04,Soltero,F,80000,2,Secundaria Completa,Independiente,No,Alta
1833,krista2@adventure-works.com,KRISTA,RUIZ,1965-06-10,Soltero,F,80000,2,Secundaria Completa,Independiente,No,Alta
1927,emily32@adventure-works.com,EMILY,PERRY,1966-12-25,Soltero,F,80000,5,Universitaria Postgrado,Independiente,No,Alta
1958,brooke13@adventure-works.com,BROOKE,MURPHY,1978-05-02,Casado,F,80000,2,Universitaria Postgrado,Independiente,Si,Alta
2021,katrina3@adventure-works.com,KATRINA,TANG,1960-09-12,Casado,F,80000,4,Universitaria Incompleta,Independiente,Si,Alta
2047,tabitha25@adventure-works.com,TABITHA,JIMENEZ,1963-11-28,Casado,F,130000,3,Universitaria Incompleta,Independiente,Si,Alta
2077,kate14@adventure-works.com,KATE,RAI,1960-01-20,Soltero,F,130000,4,Secundaria Completa,Independiente,No,Alta
2079,stacy3@adventure-works.com,STACY,RUIZ,1966-10-06,Casado,F,160000,1,Universitaria Incompleta,Independiente,No,Alta
2088,jaclyn9@adventure-works.com,JACLYN,ZHOU,1974-09-28,Casado,F,80000,5,Universitaria Completa,Independiente,Si,Alta
2219,karla23@adventure-works.com,KARLA,ANAND,1965-12-08,Casado,F,170000,4,Universitaria Incompleta,Independiente,No,Alta
2334,erika5@adventure-works.com,ERIKA,MUNOZ,1960-01-13,Casado,F,110000,4,Universitaria Incompleta,Independiente,Si,Alta
2340,julia48@adventure-works.com,JULIA,MORRIS,1961-09-22,Casado,F,110000,2,Universitaria Incompleta,Independiente,Si,Alta
2342,ruth18@adventure-works.com,RUTH,MEHTA,1960-11-04,Casado,F,130000,4,Secundaria Completa,Independiente,Si,Alta
2343,donna2@adventure-works.com,DONNA,DENG,1964-04-30,Soltero,F,120000,3,Secundaria Completa,Independiente,Si,Alta
2345,priscilla10@adventure-works.com,PRISCILLA,PAL,1964-07-25,Soltero,F,120000,3,Secundaria Completa,Independiente,Si,Alta
2346,karla22@adventure-works.com,KARLA,RAJI,1964-10-27,Casado,F,150000,3,Secundaria Completa,Independiente,Si,Alta
2374,christine9@adventure-works.com,CHRISTINE,RAJE,1953-05-07,Casado,F,130000,4,Universitaria Incompleta,Independiente,Si,Alta
2401,marie38@adventure-works.com,MARIE,VAZQUEZ,1979-06-27,Casado,F,110000,0,Secundaria Incompleta,Independiente,Si,Alta
2464,katelyn37@adventure-works.com,KATELYN,SCOTT,1970-06-26,Soltero,F,120000,1,Universitaria Incompleta,Independiente,Si,Alta
2465,jasmine11@adventure-works.com,JASMINE,WHITE,1970-09-26,Casado,F,100000,1,Universitaria Incompleta,Independiente,Si,Alta
2570,mariah3@adventure-works.com,MARIAH,SANDERS,1968-11-19,Soltero,F,100000,3,Universitaria Incompleta,Independiente,Si,Alta
2576,stefanie9@adventure-works.com,STEFANIE,RAMAN,1965-09-24,Soltero,F,110000,2,Universitaria Incompleta,Independiente,Si,Alta
423,erin25@adventure-works.com,ERIN,COOK,1959-04-28,Soltero,F,40000,3,Universitaria Incompleta,Independiente,No,Medio
435,abigail22@adventure-works.com,ABIGAIL,BROOKS,1975-09-01,Soltero,F,40000,0,Universitaria Completa,Independiente,Si,Medio
438,mary40@adventure-works.com,MARY,PATTERSON,1976-01-29,Casado,F,40000,0,Universitaria Completa,Independiente,No,Medio
515,hannah15@adventure-works.com,HANNAH,MARTINEZ,1956-07-28,Casado,F,40000,2,Secundaria Completa,Independiente,No,Medio
529,victoria66@adventure-works.com,VICTORIA,RUSSELL,1960-12-04,Soltero,F,40000,3,Universitaria Incompleta,Independiente,No,Medio
714,kaitlyn86@adventure-works.com,KAITLYN,ALEXANDER,1975-06-06,Soltero,F,40000,0,Universitaria Completa,Independiente,No,Medio
807,gabrielle14@adventure-works.com,GABRIELLE,PETERSON,1982-04-24,Soltero,F,50000,0,Secundaria Completa,Independiente,No,Medio
875,katherine84@adventure-works.com,KATHERINE,HARRIS,1960-09-08,Casado,F,40000,3,Universitaria Incompleta,Independiente,No,Medio
905,sarah12@adventure-works.com,SARAH,ANDERSON,1975-01-11,Casado,F,40000,0,Universitaria Completa,Independiente,Si,Medio
1503,cassidy22@adventure-works.com,CASSIDY,GRIFFIN,1957-01-25,Casado,F,40000,2,Secundaria Completa,Independiente,Si,Medio
1670,madeline9@adventure-works.com,MADELINE,NELSON,1959-10-03,Casado,F,40000,3,Universitaria Incompleta,Independiente,No,Medio
1863,rachel51@adventure-works.com,RACHEL,ROSS,1975-06-24,Soltero,F,40000,0,Universitaria Completa,Independiente,Si,Medio
1894,mariah18@adventure-works.com,MARIAH,WASHINGTON,1973-12-02,Soltero,F,40000,0,Universitaria Completa,Independiente,No,Medio
1897,andrea21@adventure-works.com,ANDREA,COOK,1954-09-20,Casado,F,40000,5,Secundaria Completa,Independiente,No,Medio
2165,julia77@adventure-works.com,JULIA,HUGHES,1982-10-09,Soltero,F,50000,0,Secundaria Completa,Independiente,No,Medio
2174,petr0@adventure-works.com,PETR,LAZECKY,1954-08-24,Casado,F,40000,5,Secundaria Completa,Independiente,Si,Medio
2175,jocelyn0@adventure-works.com,JOCELYN,PRICE,1956-08-29,Casado,F,40000,2,Secundaria Completa,Independiente,No,Medio
2356,laura18@adventure-works.com,LAURA,XU,1975-01-20,Casado,F,40000,0,Universitaria Completa,Independiente,Si,Medio
2436,alexandria2@adventure-works.com,ALEXANDRIA,WOOD,1973-11-25,Soltero,F,40000,0,Universitaria Completa,Independiente,Si,Medio
2468,haley37@adventure-works.com,HALEY,BRYANT,1960-12-06,Casado,F,40000,3,Universitaria Incompleta,Independiente,No,Medio
101,jasmine32@adventure-works.com,JASMINE,TORRES,1958-08-06,Soltero,F,60000,2,Universitaria Incompleta,Independiente,Si,Medio
112,allison31@adventure-works.com,ALLISON,GONZALEZ,1966-12-30,Casado,F,60000,1,Universitaria Completa,Independiente,Si,Medio
121,bianca14@adventure-works.com,BIANCA,GUO,1958-04-22,Casado,F,60000,2,Universitaria Incompleta,Independiente,Si,Medio
145,patricia14@adventure-works.com,PATRICIA,SAUNDERS,1976-04-25,Casado,F,60000,2,Universitaria Completa,Independiente,Si,Medio
168,alexandra74@adventure-works.com,ALEXANDRA,THOMAS,1978-11-20,Casado,F,60000,1,Universitaria Postgrado,Independiente,Si,Medio
176,ashley29@adventure-works.com,ASHLEY,BARNES,1976-01-08,Soltero,F,60000,0,Universitaria Postgrado,Independiente,No,Medio
177,katelyn6@adventure-works.com,KATELYN,JAMES,1964-04-14,Casado,F,60000,2,Secundaria Completa,Independiente,Si,Medio
178,amber21@adventure-works.com,AMBER,LOPEZ,1965-01-29,Casado,F,60000,2,Secundaria Completa,Independiente,No,Medio
260,natalie58@adventure-works.com,NATALIE,ADAMS,1958-04-30,Soltero,F,60000,2,Universitaria Incompleta,Independiente,Si,Medio
276,morgan85@adventure-works.com,MORGAN,FOSTER,1958-06-06,Soltero,F,60000,2,Universitaria Incompleta,Independiente,Si,Medio
305,katrina21@adventure-works.com,KATRINA,ANAND,1970-05-19,Soltero,F,60000,1,Universitaria Completa,Independiente,Si,Medio
312,bridget1@adventure-works.com,BRIDGET,SHE,1976-11-25,Soltero,F,60000,2,Universitaria Completa,Independiente,No,Medio
313,tara5@adventure-works.com,TARA,XU,1971-05-14,Soltero,F,60000,3,Universitaria Completa,Independiente,No,Medio
319,trisha22@adventure-works.com,TRISHA,LIU,1976-11-25,Soltero,F,60000,2,Universitaria Completa,Independiente,No,Medio
320,ioannis0@adventure-works.com,IOANNIS,XYLARAS,1977-02-17,Soltero,F,60000,2,Universitaria Completa,Independiente,No,Medio
335,jessica32@adventure-works.com,JESSICA,PERRY,1970-05-31,Soltero,F,60000,1,Universitaria Completa,Independiente,No,Medio
338,ashley0@adventure-works.com,ASHLEY,SMITH,1970-08-10,Casado,F,60000,1,Universitaria Completa,Independiente,Si,Medio
339,grace54@adventure-works.com,GRACE,JENKINS,1970-06-02,Soltero,F,60000,1,Universitaria Completa,Independiente,No,Medio
343,victoria33@adventure-works.com,VICTORIA,BAILEY,1966-12-05,Soltero,F,60000,1,Universitaria Completa,Independiente,No,Medio
344,alexandra57@adventure-works.com,ALEXANDRA,ADAMS,1967-01-02,Soltero,F,60000,1,Universitaria Completa,Independiente,No,Medio
389,robin3@adventure-works.com,ROBIN,MORENO,1977-01-02,Casado,F,60000,2,Universitaria Completa,Independiente,Si,Medio
393,carla13@adventure-works.com,CARLA,RANA,1971-12-31,Soltero,F,60000,3,Universitaria Completa,Independiente,No,Medio
412,kayla19@adventure-works.com,KAYLA,RODRIGUEZ,1966-12-23,Soltero,F,60000,1,Universitaria Completa,Independiente,Si,Medio
413,savannah12@adventure-works.com,SAVANNAH,TRAVERS,1973-05-08,Soltero,F,60000,0,Universitaria Postgrado,Independiente,No,Medio
414,suzanne2@adventure-works.com,SUZANNE,WANG,1970-10-03,Soltero,F,60000,1,Universitaria Completa,Independiente,No,Medio
420,erin27@adventure-works.com,ERIN,SANCHEZ,1964-01-01,Casado,F,60000,2,Secundaria Completa,Independiente,Si,Medio
433,natalie5@adventure-works.com,NATALIE,COOK,1972-03-09,Soltero,F,60000,4,Universitaria Completa,Independiente,Si,Medio
440,caroline15@adventure-works.com,CAROLINE,BUTLER,1973-04-01,Casado,F,60000,0,Universitaria Postgrado,Independiente,Si,Medio
509,abigail56@adventure-works.com,ABIGAIL,THOMPSON,1971-08-20,Casado,F,60000,3,Universitaria Postgrado,Independiente,Si,Medio
511,molly9@adventure-works.com,MOLLY,PRASAD,1965-01-10,Soltero,F,60000,2,Secundaria Completa,Independiente,No,Medio
572,lacey28@adventure-works.com,LACEY,MA,1971-08-05,Soltero,F,60000,3,Universitaria Completa,Independiente,No,Medio
592,leah14@adventure-works.com,LEAH,GUO,1976-12-09,Soltero,F,60000,2,Universitaria Completa,Independiente,Si,Medio
623,katherine2@adventure-works.com,KATHERINE,STEWART,1967-01-12,Soltero,F,60000,1,Universitaria Completa,Independiente,No,Medio
667,ariana22@adventure-works.com,ARIANA,SANCHEZ,1979-12-06,Casado,F,60000,1,Universitaria Postgrado,Independiente,Si,Medio
674,brooke9@adventure-works.com,BROOKE,RICHARDSON,1976-08-07,Soltero,F,60000,2,Universitaria Postgrado,Independiente,Si,Medio
676,faith9@adventure-works.com,FAITH,PATTERSON,1975-10-07,Soltero,F,60000,0,Universitaria Postgrado,Independiente,No,Medio
677,elizabeth6@adventure-works.com,ELIZABETH,WEISMAN,1971-12-06,Soltero,F,60000,4,Universitaria Completa,Independiente,Si,Medio
683,katelyn30@adventure-works.com,KATELYN,PARKER,1966-04-08,Casado,F,60000,3,Universitaria Completa,Independiente,Si,Medio
689,miguel72@adventure-works.com,MIGUEL,SANCHEZ,1959-04-15,Casado,F,60000,2,Universitaria Incompleta,Independiente,Si,Medio
800,morgan41@adventure-works.com,MORGAN,RODRIGUEZ,1959-05-31,Casado,F,60000,2,Secundaria Completa,Independiente,Si,Medio
803,lori20@adventure-works.com,LORI,SANZ,1978-07-07,Soltero,F,60000,1,Universitaria Postgrado,Independiente,Si,Medio
805,sarah30@adventure-works.com,SARAH,HENDERSON,1978-12-10,Soltero,F,60000,1,Universitaria Postgrado,Independiente,Si,Medio
806,abigail74@adventure-works.com,ABIGAIL,COLEMAN,1978-09-24,Soltero,F,60000,1,Universitaria Postgrado,Independiente,No,Medio
815,gabrielle11@adventure-works.com,GABRIELLE,HOWARD,1966-05-23,Casado,F,60000,1,Universitaria Completa,Independiente,Si,Medio
843,kayla44@adventure-works.com,KAYLA,RUSSELL,1982-11-01,Casado,F,60000,0,Universitaria Incompleta,Independiente,Si,Medio
857,rachel65@adventure-works.com,RACHEL,GONZALES,1958-08-14,Casado,F,60000,2,Universitaria Incompleta,Independiente,Si,Medio
858,marie33@adventure-works.com,MARIE,NAVARRO,1958-09-17,Casado,F,60000,2,Universitaria Incompleta,Independiente,Si,Medio
859,lacey37@adventure-works.com,LACEY,DENG,1960-01-29,Casado,F,60000,2,Universitaria Incompleta,Independiente,Si,Medio
860,ashlee5@adventure-works.com,ASHLEE,RAJI,1959-07-08,Casado,F,60000,2,Universitaria Incompleta,Independiente,Si,Medio
862,deanna34@adventure-works.com,DEANNA,ALONSO,1960-09-13,Casado,F,60000,3,Secundaria Completa,Independiente,Si,Medio
956,crystal8@adventure-works.com,CRYSTAL,HUANG,1977-01-26,Casado,F,60000,2,Universitaria Completa,Independiente,No,Medio
986,katherine76@adventure-works.com,KATHERINE,MILLER,1978-09-28,Soltero,F,60000,1,Universitaria Postgrado,Independiente,No,Medio
1306,linda37@adventure-works.com,LINDA,ORTEGA,1976-11-30,Soltero,F,60000,2,Universitaria Completa,Independiente,No,Medio
1311,latoya0@adventure-works.com,LATOYA,SHE,1976-06-10,Casado,F,60000,2,Universitaria Completa,Independiente,Si,Medio
1331,stacy6@adventure-works.com,STACY,ALVAREZ,1976-05-07,Soltero,F,60000,2,Universitaria Completa,Independiente,No,Medio
1344,adrienne1@adventure-works.com,ADRIENNE,GOMEZ,1972-05-16,Soltero,F,60000,4,Universitaria Completa,Independiente,Si,Medio
1346,kaylee35@adventure-works.com,KAYLEE,HILL,1972-05-20,Casado,F,60000,3,Universitaria Completa,Independiente,Si,Medio
1355,rachael5@adventure-works.com,RACHAEL,SAI,1974-03-05,Soltero,F,60000,3,Universitaria Completa,Independiente,Si,Medio
1382,taylor55@adventure-works.com,TAYLOR,MOORE,1979-10-05,Soltero,F,60000,1,Universitaria Postgrado,Independiente,Si,Medio
1386,jenna20@adventure-works.com,JENNA,LOPEZ,1976-07-10,Casado,F,60000,2,Universitaria Postgrado,Independiente,Si,Medio
1390,isabella51@adventure-works.com,ISABELLA,WRIGHT,1972-02-12,Soltero,F,60000,3,Universitaria Postgrado,Independiente,Si,Medio
1391,isabel17@adventure-works.com,ISABEL,BRYANT,1971-04-12,Casado,F,60000,3,Universitaria Postgrado,Independiente,No,Medio
1396,denise14@adventure-works.com,DENISE,SUBRAM,1976-02-11,Soltero,F,60000,0,Universitaria Postgrado,Independiente,No,Medio
1400,olivia39@adventure-works.com,OLIVIA,TORRES,1966-09-07,Soltero,F,60000,1,Universitaria Completa,Independiente,No,Medio
1408,nicole62@adventure-works.com,NICOLE,WASHINGTON,1963-10-27,Soltero,F,60000,2,Secundaria Completa,Independiente,No,Medio
1409,sarah39@adventure-works.com,SARAH,BUTLER,1963-08-28,Casado,F,60000,2,Secundaria Completa,Independiente,No,Medio
1429,amanda13@adventure-works.com,AMANDA,TORRES,1982-09-13,Casado,F,60000,0,Universitaria Incompleta,Independiente,Si,Medio
1430,lydia9@adventure-works.com,LYDIA,SARA,1982-07-09,Casado,F,60000,0,Universitaria Incompleta,Independiente,Si,Medio
1448,taylor36@adventure-works.com,TAYLOR,HUGHES,1983-02-20,Soltero,F,60000,0,Universitaria Incompleta,Independiente,No,Medio
1500,stephanie38@adventure-works.com,STEPHANIE,HUGHES,1977-12-24,Soltero,F,60000,1,Universitaria Postgrado,Independiente,Si,Medio
1627,brooke11@adventure-works.com,BROOKE,WARD,1973-12-22,Soltero,F,60000,2,Universitaria Completa,Independiente,No,Medio
